#YYYY-MM,device,coverage,imp,device,coverage,imp,device,coverage,imp
#input,"data/consolidated/energy/std/imp/M/Eddi/imp-M-Eddi.csv"
#input,"data/consolidated/energy/std/imp/M/Enphase/imp-M-Enphase.csv"
#input,"data/consolidated/energy/std/imp/M/meter/imp-M-meter.csv"
2022-07,Eddi,1,22.773,Enphase,1,4.527,meter,1,7.2
2022-08,Eddi,1,22.646,Enphase,1,4.222,meter,1,5.7
2022-09,Eddi,1,51.11,Enphase,1,29.901,meter,1,32.5
2022-10,Eddi,1,98.964,Enphase,1,75.636,meter,1,75.3
2022-11,Eddi,1,195.425,Enphase,1,174.189,meter,1,175.6
2022-12,Eddi,1,217.417,Enphase,1,198.997,meter,1,195.0
2023-01,Eddi,1,265.226,Enphase,1,243.503,meter,1,242.6
2023-02,Eddi,1,172.516,Enphase,1,150.369,meter,1,154.2
2023-03,Eddi,0.998656,149.564,Enphase,0.998656,122.31,meter,1,122.6
2023-04,Eddi,1,48.547,Enphase,1,28.342,meter,1,34.2
